Campaign_Name,Id,Status,Date,Month,Amount,Payout,Currency,Sub_Id,Inventory,Partner,Email_Id
Flipkart [CPS] IN,1091622013,pending,2024-10-22,V-Oct'24,993,25.52,INR,app_searchPage_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091555166,pending,2024-10-22,V-Oct'24,399,10.21,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091554516,pending,2024-10-22,V-Oct'24,469,11.86,INR,web_pricedrop_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091532545,pending,2024-10-22,V-Oct'24,282,6.79,INR,store_page,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091532098,pending,2024-10-22,V-Oct'24,149,2.54,INR,telegram_m_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091530787,pending,2024-10-22,V-Oct'24,68,1.7,INR,app_searchPage_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091518995,pending,2024-10-22,V-Oct'24,109,1.7,INR,app_searchPage_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091518669,pending,2024-10-22,V-Oct'24,109,1.7,INR,app_searchPage_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091518642,pending,2024-10-22,V-Oct'24,109,1.7,INR,app_searchPage_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091518616,pending,2024-10-22,V-Oct'24,109,1.7,INR,app_searchPage_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091518236,pending,2024-10-22,V-Oct'24,217,5.94,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091510861,pending,2024-10-22,V-Oct'24,156,13.58,INR,store_page,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091510817,pending,2024-10-22,V-Oct'24,249,4.25,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Udemy WW,1092454510,pending,2024-10-21,V-Oct'24,6.53,43.7424,INR,,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091474592,pending,2024-10-21,V-Oct'24,269,4.27,INR,store_page,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091474297,pending,2024-10-21,V-Oct'24,217,5.94,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Pepperfry Web [CPS] IN,1091321820,pending,2024-10-21,V-Oct'24,1,0.05,INR,telegram_m_undefined,fsBlog,Admitad,agoyal@flipshope.com
Pepperfry Web [CPS] IN,1091321798,pending,2024-10-21,V-Oct'24,1,0.05,INR,telegram_m_undefined,fsBlog,Admitad,agoyal@flipshope.com
Pepperfry Web [CPS] IN,1091321624,pending,2024-10-21,V-Oct'24,1,0.05,INR,telegram_m_undefined,fsBlog,Admitad,agoyal@flipshope.com
Pepperfry Web [CPS] IN,1091321516,pending,2024-10-21,V-Oct'24,1,0.05,INR,telegram_undefined,fsBlog,Admitad,agoyal@flipshope.com
Pepperfry Web [CPS] IN,1091321394,pending,2024-10-21,V-Oct'24,1,0.05,INR,telegram_m_undefined,fsBlog,Admitad,agoyal@flipshope.com
Pepperfry Web [CPS] IN,1091321386,pending,2024-10-21,V-Oct'24,1,0.05,INR,telegram_m_undefined,fsBlog,Admitad,agoyal@flipshope.com
Puma [CPS] IN,1091320515,pending,2024-10-21,V-Oct'24,1362.87,115.85,INR,store_page,fsBlog,Admitad,agoyal@flipshope.com
Pepperfry Web [CPS] IN,1091271533,pending,2024-10-21,V-Oct'24,139,5.84,INR,web_pricedrop_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091492702,pending,2024-10-21,V-Oct'24,217,5.94,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091473889,pending,2024-10-21,V-Oct'24,431,11.07,INR,store_page,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091464335,pending,2024-10-21,V-Oct'24,8990,127.65,INR,telegram_m_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091464201,pending,2024-10-21,V-Oct'24,1331,34.07,INR,store_page,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091463752,pending,2024-10-21,V-Oct'24,1139,19.59,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091463730,pending,2024-10-21,V-Oct'24,1139,19.59,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091463091,pending,2024-10-21,V-Oct'24,8990,127.65,INR,telegram_m_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091462885,pending,2024-10-21,V-Oct'24,166,4.24,INR,app_searchPage_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091462839,pending,2024-10-21,V-Oct'24,17,0.85,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091462816,pending,2024-10-21,V-Oct'24,17,0.85,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091462788,pending,2024-10-21,V-Oct'24,17,0.85,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091462764,pending,2024-10-21,V-Oct'24,17,0.85,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091462743,pending,2024-10-21,V-Oct'24,17,0.85,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091462723,pending,2024-10-21,V-Oct'24,17,0.85,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091462702,pending,2024-10-21,V-Oct'24,17,0.85,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091462683,pending,2024-10-21,V-Oct'24,17,0.85,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091462461,pending,2024-10-21,V-Oct'24,90,2.55,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091462436,pending,2024-10-21,V-Oct'24,17,0.85,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091462413,pending,2024-10-21,V-Oct'24,38,0.85,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091462388,pending,2024-10-21,V-Oct'24,114,2.55,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091462363,pending,2024-10-21,V-Oct'24,60,1.7,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091462339,pending,2024-10-21,V-Oct'24,34,0.85,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091462311,pending,2024-10-21,V-Oct'24,34,0.85,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091462299,pending,2024-10-21,V-Oct'24,112,1.69,INR,telegram_m_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091462284,pending,2024-10-21,V-Oct'24,17,0.85,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091462273,pending,2024-10-21,V-Oct'24,112,1.69,INR,telegram_m_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091462261,pending,2024-10-21,V-Oct'24,17,0.85,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091462101,pending,2024-10-21,V-Oct'24,181,3.4,INR,app_searchPage_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091452592,pending,2024-10-21,V-Oct'24,529,13.59,INR,app_searchPage_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091451960,pending,2024-10-21,V-Oct'24,217,5.94,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091451790,pending,2024-10-21,V-Oct'24,206,5.08,INR,web_productpage_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091451769,pending,2024-10-21,V-Oct'24,206,5.08,INR,web_productpage_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091451748,pending,2024-10-21,V-Oct'24,206,5.08,INR,web_productpage_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091451537,pending,2024-10-21,V-Oct'24,217,5.94,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091451523,pending,2024-10-21,V-Oct'24,3999,102.37,INR,store_page,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091450847,pending,2024-10-21,V-Oct'24,230,5.95,INR,app_searchPage_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091450776,pending,2024-10-21,V-Oct'24,229,5.93,INR,app_searchPage_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091450357,pending,2024-10-21,V-Oct'24,259,6.81,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091440876,pending,2024-10-21,V-Oct'24,382,9.35,INR,app_searchPage_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091440519,pending,2024-10-21,V-Oct'24,382,9.35,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091439856,pending,2024-10-21,V-Oct'24,2984,76.68,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091439654,pending,2024-10-21,V-Oct'24,490,12.78,INR,store_page,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091439041,pending,2024-10-21,V-Oct'24,217,5.94,INR,web_homepage_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091438118,pending,2024-10-21,V-Oct'24,2799,0,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091426510,pending,2024-10-21,V-Oct'24,0,0,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091426500,pending,2024-10-21,V-Oct'24,23999,0,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091425846,pending,2024-10-21,V-Oct'24,249,5.95,INR,app_searchPage_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091425843,pending,2024-10-21,V-Oct'24,109,1.7,INR,telegram_m_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091425816,pending,2024-10-21,V-Oct'24,129,2.54,INR,telegram_m_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091425228,pending,2024-10-21,V-Oct'24,679,17.04,INR,app_searchPage_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091424585,pending,2024-10-21,V-Oct'24,7699,197.09,INR,app_searchPage_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091424422,pending,2024-10-21,V-Oct'24,254,4.24,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091423617,pending,2024-10-21,V-Oct'24,449,25.5,INR,telegram_m_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091413120,pending,2024-10-21,V-Oct'24,653,25.46,INR,telegram_m_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091412502,pending,2024-10-21,V-Oct'24,164,4.24,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091411472,pending,2024-10-21,V-Oct'24,899,23.01,INR,app_searchPage_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091410711,pending,2024-10-21,V-Oct'24,199,3.4,INR,app_searchPage_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091410697,pending,2024-10-21,V-Oct'24,161,4.25,INR,telegram_m_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091399856,pending,2024-10-21,V-Oct'24,1049,26.32,INR,app_searchPage_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091399760,pending,2024-10-21,V-Oct'24,1699,43.49,INR,telegram_m_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091398708,pending,2024-10-21,V-Oct'24,299,7.65,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091398699,pending,2024-10-21,V-Oct'24,610,10.18,INR,telegram_m_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091386504,pending,2024-10-21,V-Oct'24,364,5.93,INR,store_page,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091386481,pending,2024-10-21,V-Oct'24,264,4.25,INR,store_page,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091386457,pending,2024-10-21,V-Oct'24,617,16.16,INR,store_page,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091385779,pending,2024-10-21,V-Oct'24,399,6.82,INR,app_searchPage_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091385203,pending,2024-10-21,V-Oct'24,999,25.57,INR,telegram_m_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091374433,pending,2024-10-21,V-Oct'24,189,3.4,INR,app_searchPage_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091374011,pending,2024-10-21,V-Oct'24,662,17.01,INR,store_page,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091373735,pending,2024-10-21,V-Oct'24,161,4.25,INR,telegram_m_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091373616,pending,2024-10-21,V-Oct'24,162,2.54,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091373279,pending,2024-10-21,V-Oct'24,149,2.54,INR,telegram_m_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091373265,pending,2024-10-21,V-Oct'24,359,5.95,INR,telegram_m_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091373237,pending,2024-10-21,V-Oct'24,227,19.56,INR,telegram_m_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091373195,pending,2024-10-21,V-Oct'24,149,2.54,INR,telegram_m_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091373000,pending,2024-10-21,V-Oct'24,288,7.63,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091360323,pending,2024-10-21,V-Oct'24,2153,55.33,INR,web_productpage_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091360137,pending,2024-10-21,V-Oct'24,420,11.04,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091349115,pending,2024-10-21,V-Oct'24,69,0,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091349093,pending,2024-10-21,V-Oct'24,1599,40.93,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091348861,pending,2024-10-21,V-Oct'24,334,5.94,INR,store_page,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091348119,pending,2024-10-21,V-Oct'24,499,12.77,INR,store_page,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091329459,pending,2024-10-21,V-Oct'24,260,6.81,INR,app_searchPage_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091328955,pending,2024-10-21,V-Oct'24,248,5.95,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091328875,pending,2024-10-21,V-Oct'24,159,2.55,INR,telegram_m_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091327986,pending,2024-10-21,V-Oct'24,543,13.62,INR,telegram_m_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091327964,pending,2024-10-21,V-Oct'24,301,7.64,INR,telegram_m_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091327942,pending,2024-10-21,V-Oct'24,218,5.95,INR,telegram_m_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091327925,pending,2024-10-21,V-Oct'24,979,17.03,INR,telegram_m_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091327907,pending,2024-10-21,V-Oct'24,2968,75.38,INR,telegram_m_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091327885,pending,2024-10-21,V-Oct'24,182,4.25,INR,telegram_m_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091327867,pending,2024-10-21,V-Oct'24,156,4.25,INR,telegram_m_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091327724,pending,2024-10-21,V-Oct'24,1199,30.69,INR,telegram_m_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091318629,pending,2024-10-21,V-Oct'24,546,13.65,INR,store_page,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091318342,pending,2024-10-21,V-Oct'24,28990,127.55,INR,telegram_m_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091318276,pending,2024-10-21,V-Oct'24,1782,45.08,INR,store_page,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091318046,pending,2024-10-21,V-Oct'24,1312,33.19,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091317075,pending,2024-10-21,V-Oct'24,88,2.55,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091299150,pending,2024-10-21,V-Oct'24,1149,25.5,INR,store_page,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091298789,pending,2024-10-21,V-Oct'24,304,7.66,INR,store_page,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091297782,pending,2024-10-21,V-Oct'24,569,14.45,INR,web_productpage_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091297767,pending,2024-10-21,V-Oct'24,569,14.45,INR,web_productpage_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091297595,pending,2024-10-21,V-Oct'24,323,5.13,INR,app_searchPage_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091281136,pending,2024-10-21,V-Oct'24,185,5.1,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091280656,pending,2024-10-21,V-Oct'24,1699,43.49,INR,store_page,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091280634,pending,2024-10-21,V-Oct'24,980,24.69,INR,store_page,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091280028,pending,2024-10-21,V-Oct'24,268,4.26,INR,app_searchPage_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091272787,pending,2024-10-21,V-Oct'24,1099,28.13,INR,store_page,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091263917,pending,2024-10-21,V-Oct'24,597,15.34,INR,store_page,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091263895,pending,2024-10-21,V-Oct'24,599,15.33,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091263017,pending,2024-10-21,V-Oct'24,1196,20.45,INR,store_page,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091262762,pending,2024-10-21,V-Oct'24,333,5.96,INR,store_page,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091262745,pending,2024-10-21,V-Oct'24,759,12.75,INR,store_page,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091262725,pending,2024-10-21,V-Oct'24,660,11.02,INR,store_page,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091262705,pending,2024-10-21,V-Oct'24,1189,20.45,INR,store_page,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091262680,pending,2024-10-21,V-Oct'24,103,2.54,INR,store_page,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091216065,pending,2024-10-21,V-Oct'24,299,7.65,INR,telegram_m_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091196530,pending,2024-10-21,V-Oct'24,960,24.67,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091196437,pending,2024-10-21,V-Oct'24,18998,0,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091196155,pending,2024-10-21,V-Oct'24,294,7.67,INR,telegram_m_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091191955,pending,2024-10-21,V-Oct'24,6566,127.38,INR,aab,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091191811,pending,2024-10-21,V-Oct'24,569,14.45,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091186232,pending,2024-10-20,V-Oct'24,844,21.26,INR,store_page,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091186090,pending,2024-10-20,V-Oct'24,240,5.95,INR,store_page,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091185811,pending,2024-10-20,V-Oct'24,149,2.54,INR,store_page,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091178738,pending,2024-10-20,V-Oct'24,9999,0,INR,app_searchPage_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091178353,pending,2024-10-20,V-Oct'24,259,6.81,INR,telegram_m_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091178325,pending,2024-10-20,V-Oct'24,249,5.95,INR,telegram_m_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091178276,pending,2024-10-20,V-Oct'24,827,14.38,INR,telegram_m_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091178235,pending,2024-10-20,V-Oct'24,3099,52.99,INR,telegram_m_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091177944,pending,2024-10-20,V-Oct'24,569,14.45,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091177665,pending,2024-10-20,V-Oct'24,188,3.38,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091177355,pending,2024-10-20,V-Oct'24,599,15.33,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Udemy WW,1092226355,pending,2024-10-20,V-Oct'24,7.13,47.9484,INR,,fsBlog,Admitad,agoyal@flipshope.com
Udemy WW,1092226338,pending,2024-10-20,V-Oct'24,12.36,83.2788,INR,,fsBlog,Admitad,agoyal@flipshope.com
ZipRecruiter US,1091077770,pending,2024-10-20,V-Oct'24,0,0,INR,tabm,fsBlog,Admitad,agoyal@flipshope.com
Udemy WW,1092226385,pending,2024-10-20,V-Oct'24,7.13,47.9484,INR,,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091176888,pending,2024-10-20,V-Oct'24,125,2.53,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091176872,pending,2024-10-20,V-Oct'24,125,2.53,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091176855,pending,2024-10-20,V-Oct'24,124,1.69,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091176832,pending,2024-10-20,V-Oct'24,124,1.69,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091168817,pending,2024-10-20,V-Oct'24,225,5.94,INR,store_page,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091168575,pending,2024-10-20,V-Oct'24,16127,129.01,INR,email_pricedrop_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091167503,pending,2024-10-20,V-Oct'24,299,7.65,INR,telegram_m_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091158285,pending,2024-10-20,V-Oct'24,173,4.25,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091157184,pending,2024-10-20,V-Oct'24,629,11.07,INR,telegram_m_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091155346,pending,2024-10-20,V-Oct'24,235,5.94,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091148854,pending,2024-10-20,V-Oct'24,648,11.08,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091148836,pending,2024-10-20,V-Oct'24,0,0,INR,app_searchPage_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091148825,pending,2024-10-20,V-Oct'24,0,0,INR,app_searchPage_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091148810,pending,2024-10-20,V-Oct'24,37699,86.7,INR,app_searchPage_undefined,fsBlog,Admitad,agoyal@flipshope.com
Flipkart [CPS] IN,1091148726,pending,2024-10-20,V-Oct'24,345,8.48,INR,app_productPage_not_login,fsBlog,Admitad,agoyal@flipshope.com
